,id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
54,6148102,"MULTY MODUL, SA DE CV",MULTY MODUL SA DE CV,236211,"Edificación de naves y plantas industriales, excepto la supervisión",31,CALLE,SABINAS,CALLE,INSURGENTES,CALLE,LAMPAZOS,CALLE,LINARES,901,,,,,,COLONIA,CHAPULTEPEC,,,,66450,19,NUEVO LEÓN,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0146,036,,,,Fijo,25.74475843,-100.2970842,2010-07
55,8970160,ELABORACIÓN DE HELADOS Y PALETAS,,311520,Elaboración de helados y paletas,1,CALLE,PORFIRIO DIAZ,CALLE,SANTIAGO TAPIA,CALLE,ISAAC GARZA,CALLE,IGNACIO LUIS VALLARTA,516,,,,,,COLONIA,MONTERREY CENTRO,,,,64000,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,1474,014,,GELLATO.MY@GMAIL.COM,WWW.RM.COM.MX,Fijo,25.681444,-100.32526504,2019-11
56,6165320,MUNHAIS,MUNHAIS SA DE CV,236221,"Edificación de inmuebles comerciales y de servicios, excepto la supervisión",1,CALLE,GUATEMALA,CALLE,GUAYANA HOLANDESA,CALLE,PUERTO RICO,AVENIDA,ENRIQUE C. LIBAS,202,DOCIENTOSDOS,,,,,CIUDAD,VISTA HERMOSA,,,,,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,1440,019,,CONTACTO@MUNHAIS.COM,WWW.MUNHAIS.COM,Fijo,25.69158858,-100.35285256,2014-12
57,8688737,ELABORACION DE HARINA DE MAIZ SIN NOMBRE,,311213,Elaboración de harina de maíz,1,AVENIDA,LICENCIADO MANUEL ORDOÑEZ,CALLE,JUAN JOSE DE LOS REYES,CALLE,MARIANO JIMENEZ,CALLE,JOSÉ MARÍA MICHELENA,1322,,,,,,COLONIA,HDA SANTA CATARINA (FOMERREY 29),,,,66365,19,NUEVO LEÓN,048,Santa Catarina,0001,Ciudad Santa Catarina,0545,003,,,,Fijo,25.67643584,-100.47530733,2019-11
58,6447126,MULTISERVICIOS Y REFRIGERACION GONZALEZ SA DECV,MULTUSEVICIOS Y REFRIGERACION GONZALEZ SA DE CV,238222,Instalaciones de sistemas centrales de aire acondicionado y calefacción,31,CALLE,TORDILLO,CALLE,VALLE NACIONAL,CALLE,ALAZAN,CALLE,RETINTO,2405,,,,,,COLONIA,VALLE DE CHAPULTEPEC,,,,67140,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,4731,004,8115399855,MYRASA@ATT.NET.MX,WWW.MYRASA.COM.MX,Fijo,25.66445654,-100.27117948,2010-07
59,7563807,ELABORACION DE GORDITAS DE AZUCAR Y DULCES DE LECHE SIN NOMBRE,,311813,Elaboración de tortillas de harina de trigo de forma tradicional,1,CALLE,PROFESOR BERNARDO COBOS,CALLE,FILIBERTO VIGUERAS,CALLE,NEGRO CAMACHO,CALLE,NEZAHUALCÓYOTL,508,,,,,,COLONIA,MARTIRES DE CANANEA,,,,66365,19,NUEVO LEÓN,048,Santa Catarina,0001,Ciudad Santa Catarina,0827,017,,,,Fijo,25.68676429,-100.43737579,2019-11
60,2987145,ELABORACION DE FRITURAS SIN NOMBRE,,311910,Elaboración de botanas,1,CALLE,SAN JUAN DE LOS LAGOS,CALLE,ATOYAC DE ÁLVAREZ,CALLE,BENITO JUAREZ,CALLE,CIUDAD GUZMÁN,347,,,,,,COLONIA,TIERRA PROPIA,,,,67190,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,2332,036,,,,Fijo,25.63702524,-100.18357647,2014-12
61,2959231,MULTISERVICO CONTINENTAL,MULTISERVICIO CONTINENTAL,238221,Instalaciones hidrosanitarias y de gas,1,CALLE,CALLE DEL PASTIZAL,CALLE,SIN REFERENCIA,CALLE,DE LA INDUSTRIA,CALLE,ESCUINTLA,201,,,,0,,COLONIA,BARRIO ANTIGUO,,,,66400,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,5104,054,,,,Fijo,25.78724244,-100.38376284,2014-12
62,6711933,NACIONAL CAMPESTRE,NACIONAL CAMPESTRE SA DE CV,237212,Construcción de obras de urbanización,1,CALLE,SANTIAGO TAPIA,CALLE,HERMENEGILDO GALEANA,CALLE,EMILIO CARRANZA,CALLE,MANUEL MARIA DEL LLANO,318,,,,,,COLONIA,ZONA CENTRO,,,,,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,1544,023,,TE2@MAASESORES.COM,,Fijo,25.67936477,-100.31184887,2016-01
63,8760425,ELABORACION DE MASA Y TORTILLAS,,311830,Elaboración de tortillas de maíz y molienda de nixtamal,1,CALLE,PLAN DE SAN LUIS,CALLE,PASEO DE LAS REYNAS,CALLE,MAGNOLIA,CALLE,FEDERICO BARBA ROJA,3144,,,,0,,COLONIA,CAMINO REAL,,,,67170,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,0586,031,,,,Fijo,25.67090586,-100.22800246,2019-11
64,8461741,NACIONAL DE ALARMAS,NACIONAL DE ALARMAS SA DE CV,238210,Instalaciones eléctricas en construcciones,1,CALLE,CIPRES,CALLE,ROBLE,CALLE,FRESNO,CALLE,OLIVO,4619,,,,,,COLONIA,VALLES DE LA SILLA,,,,67180,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,1584,005,,,,Fijo,25.66202934,-100.21181663,2019-11
65,7350064,ELABORACIÓN DE HELADOS Y PALETAS,LA MICHOACANA,311520,Elaboración de helados y paletas,1,AVENIDA,PASEO DE PALMAS,CALLE,MISION DE ALBACETE,CALLE,MISION DE ANDALUCIA,CALLE,MISIÓN DE ALBACETE,,SN,,,,,FRACCIONAMIENTO,REAL DE PALMAS,,,,65760,19,NUEVO LEÓN,025,General Zuazua,0284,Fraccionamiento Real Palmas,0432,007,,,,Fijo,25.88874697,-100.17511157,2019-11
66,8804968,ELABORACIÓN DE HELADOS Y PALETAS,,311520,Elaboración de helados y paletas,1,CALLE,ESCOBEDO,CALLE,NEZAHUALCOYOTL,CALLE,IGNACIO RAMIREZ,CALLE,ITURBIDE,925,,,,0,,BARRIO,SONORA,,,,65200,19,NUEVO LEÓN,044,Sabinas Hidalgo,0001,Ciudad Sabinas Hidalgo,0565,006,,,,Fijo,26.50412146,-100.18978382,2019-11
67,3027688,"MULTIESTRUCTURAS METALICAS, SA DE CV",MULTIESTRUCTURAS METALICAS SA DE CV S DE RL DE CV,236211,"Edificación de naves y plantas industriales, excepto la supervisión",6,OTRO (ESPECIFIQUE),ROBLE,CALLE,SABINO,CALLE,NISPERO,CALLE,NARANJO,685,,,,,,COLONIA,VALLE DEL CHIPINQUE,,,,66265,19,NUEVO LEÓN,019,San Pedro Garza García,0001,San Pedro Garza García,0384,010,,,,Fijo,25.65026006,-100.3548916,2010-07
68,2992915,"MULTIPLAZAS DE MEXICO, SA DE CV",MULTIPLAZAS DE MEXICO SA DE CV,236221,"Edificación de inmuebles comerciales y de servicios, excepto la supervisión",1,OTRO (ESPECIFIQUE),JOSÉ VASCONCELOS,CALLE,DEGOLLADO,CALLE,NEIL ARMSTRONG,CALLE,VALLE DEL MEZQUITE,1501,,CENTRO Y PLAZA COMERCIAL,PLANTA BAJA,6,,COLONIA,PALO BLANCO,CENTRO Y PLAZA COMERCIAL,PLAZA EXPRESS,6,66223,19,NUEVO LEÓN,019,San Pedro Garza García,0001,San Pedro Garza García,0187,050,,MYCRSA@PRODIGY.NET.MX,,Fijo,25.65777894,-100.39095557,2014-12
69,7318085,"ELABORACIÓN DE DULCES, CHICLES Y PRODUCTOS DE CONFITERÍA QUE NO SEAN DE CHOCOLATE",,311340,"Elaboración de dulces, chicles y productos de confitería que no sean de chocolate",1,CALLE,CUAUHTEMOC,CALLE,ALDAMA,CALLE,MORELOS,CALLE,ITURBIDE,520,,,,,,BARRIO,DE SONORA,,,,65200,19,NUEVO LEÓN,044,Sabinas Hidalgo,0001,Ciudad Sabinas Hidalgo,0531,025,,,,Fijo,26.50514923,-100.18520807,2019-11
70,3003512,ELABORACIÓN DE CONDIMENTOS Y ADEREZOS,,311940,Elaboración de condimentos y aderezos,1,AVENIDA,ADOLFO RUIZ CORTINES,CALLE,PROFESOR R. QUINTANILLA,AVENIDA,ADOLFO LOPEZ MATEOS,CALLE,DEL GAVILLERO,831,H,,,,3,COLONIA,VILLA DE SAN MIGUEL,,,,67110,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,011A,027,8113674949,MMONTANO@KAPAINGENIERIA.COM,WWW.KAPAINGENIERIA.COM,Fijo,25.70318925,-100.21620172,2014-12
71,9321921,MOTGA SA DECV,MOTGA SA DE CV,236111,Edificación de vivienda unifamiliar,11,CALLE,JOSU MARIA MORELOS Y PAVON,CALLE,IGNACIO ALDAMA,CALLE,MARIANO ABASOLO,CALLE,MIGUEL HIDALGO,507,,,,,,COLONIA,CENTRO,,,,,19,NUEVO LEÓN,022,General Terán,0001,Ciudad General Terán,0290,018,8261037854,,,Fijo,25.25883151,-99.68369716,2020-11
72,2979530,ELABORACION DE CHURROS Y DONAS,,311812,Panificación tradicional,1,CALLE,ANDRES QUINTANA ROO,CALLE,INDEPENDENCIA,CALLE,IGNACIO LOPEZ RAYON,CALLE,VICENTE GUERRERO,134,,,,,,COLONIA,SAN RAFAEL,,,,67110,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,0213,005,,,,Fijo,25.69691875,-100.22156564,2014-12
73,2967256,MOYA SISTEMAS CONSTRUCTORA,MOYA SISTEMAS CONSTRUCTORA SA DE CV,236111,Edificación de vivienda unifamiliar,6,CALLE,RIO BRAVO,AVENIDA,ALFONSO REYES,CALLE,ANTIGUA VIA A TORREON,CALLE,ANTIGUA VIA A TORREON,3001,,,,,,FRACCIONAMIENTO,BERNARDO REYES,,,,64280,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,0743,037,,,,Fijo,25.70860475,-100.34127984,2014-12
74,7527083,ELABORACION DE CHORIZO SIN NOMBRE,,311613,"Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles",1,CALLE,A,CARRETERA,CARRETERA A COLOMBIA,CALLE,NINGUNO,OTRO (ESPECIFIQUE),NINGUNO,103,,,,,,COLONIA,LA HACIENDA,,,,66050,19,NUEVO LEÓN,021,General Escobedo,0001,Ciudad General Escobedo,0185,001,,,,Fijo,25.78911959,-100.29238558,2019-11
75,6148114,MOR MAR CONSTRUCCIONES S DE RL DE CV,MOR MAR CONSTRUCCIONES S DE RL DE CV,236221,"Edificación de inmuebles comerciales y de servicios, excepto la supervisión",31,CALLE,SIMON DE HERRERA Y LEIVA,CALLE,GREGORIO SALINAS VARONA,AVENIDA,LICENCIADO RAUL RANGEL FRIAS,CALLE,SANTIAGO ROEL,208,,,,,,COLONIA,BUROCRATAS DEL ESTADO,,,,64380,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,0692,007,,OFICINA_MOR_MAR@PRODIGY.NET.MX,,Fijo,25.71114363,-100.36622285,2010-07
76,7317354,ELABORACION DE CHORIZO,,311613,"Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles",1,CALLE,J. UGARTE,OTRO (ESPECIFIQUE),NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,404,,,,0,,BARRIO,BARRIO ESTACION,,,,65350,19,NUEVO LEÓN,051,Villaldama,0001,Ciudad de Villaldama,0305,003,8291010415,,,Fijo,26.50354122,-100.44738514,2019-11
77,7805611,MOSAICOS TERRA,MOSAICOS TERRA SA DE CV,238330,Colocación de pisos flexibles y de madera,1,AVENIDA,HUMBERTO LOBO,CALLE,RIO DANUBIO,CALLE,RIO CAURA,AVENIDA,HUMBERTO LOBO,219,,,,,,COLONIA,DEL VALLE,,,,66220,19,NUEVO LEÓN,019,San Pedro Garza García,0001,San Pedro Garza García,0168,026,8183323867,MMEDINA@MOSAICOSTERRA.NET,WWW.MOSAICOSTERRA.NET,Fijo,25.65967993,-100.38324223,2019-11
78,9097388,MTP MANTENIMIENTOS Y SERVICIOS,MTP MANTENIMIENTOS Y SERVICIOS SA DE CV,236212,Supervisión de edificación de naves y plantas industriales,11,CALLE,ANASTASIO BUSTAMANTE,CALLE,JOSE TRINIDAD VILLAGOMEZ,CALLE,JULIAN VILLAGRAN,CALLE,MANUEL MARÍA LOMBARDINI,908,,,,,,COLONIA,BELLA VISTA,,,,64410,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,096A,001,,,,Fijo,25.69933804,-100.32085776,2019-11
79,2949107,ELABORACION DE DULCES DE LECHE,,311340,"Elaboración de dulces, chicles y productos de confitería que no sean de chocolate",6,CALLE,HUIZACHE,AVENIDA,CONCEPCION BARRAGAN,CALLE,CALLE DE LAS LILAS,CALLE,MEZQUITE,102,,,,0,,COLONIA,FRACC ENRAMADA 5TO SECTC,,,,66635,19,NUEVO LEÓN,006,Apodaca,0001,Ciudad Apodaca,1064,017,,,,Fijo,25.7673012,-100.25925717,2014-12
80,3045948,MULTIAPLICACIONES PORTATILES: VENTA DE EQUIPO DE RADIOFRECUENCIA,MULTIAPLICACIONES PORTATILES SA DE CV,238210,Instalaciones eléctricas en construcciones,11,AVENIDA,LAZARO CARDENAS,CALLE,PUERTO GUAYMAS,CALLE,SANTA ROSALIA,CALLE,PUERTO MARINA,1111,,32  33  Y 34,PLANTA BAJA,,,COLONIA,TORRE BRISAS,CENTRO Y PLAZA COMERCIAL,PLAZA BRISAS,32  33  Y  34,64790,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,2307,011,,,WWW.MAP.COM.MX,Fijo,25.61706427,-100.2782815,2010-07
81,7678964,ELABORACION DE DULCES,,311340,"Elaboración de dulces, chicles y productos de confitería que no sean de chocolate",1,CALLE,PRIMERO DE DICIEMBRE,CALLE,PRIMERO DE MAYO,CALLE,18 DE MARZO,CALLE,12 DE OCTUBRE,215,,,,,,COLONIA,21 DE ENERO,,,,67160,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,0389,014,,,,Fijo,25.68629176,-100.21513339,2019-11
82,8829668,MP360 MANTENIMIENTO Y PROYECTOS,,238210,Instalaciones eléctricas en construcciones,11,CALLE,SOFIA BASSI,CALLE,RUFINO TAMAYO,CALLE,PEDRO CERVANTES,CALLE,DIEGO RIVERA,0,SN,,,0,,COLONIA,JARDINES DE SAN NICOLAS,,,,66414,19,NUEVO LEÓN,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,138A,008,,,,Fijo,25.7577222,-100.27842698,2019-11
83,2989963,ELABORACION DE DONAS,,311812,Panificación tradicional,1,CALLE,PORTAL DEL OLIMPO,CALLE,PORTAL DE SAN MARCOS,CALLE,PORTAL DE SANTA TERESA,CALLE,PORTAL DE LAS ESTRELLAS,404,,,,,,COLONIA,PORTAL DE JUAREZ,,,,67266,19,NUEVO LEÓN,031,Juárez,0001,Ciudad Benito Juárez,0919,007,8121964474,,,Fijo,25.63233298,-100.10424933,2014-12
84,9318622,MPE GROUP,"MONTAJES Y PROYECTOS ESPECIALIZADOS, S.A. DE C.V.",238990,Otros trabajos especializados para la construcción,1,,"Batallón de San Patricio 109, Piso 15, Desp. A-13",,,,,,,,,,,,,,,,,,,19,NUEVO LEÓN,019,San Pedro Garza García,0001,San Pedro Garza García,0011,001,,,,Fijo,25.64795696,-100.33355803,2020-11
85,2999966,ELABORACIÓN DE DERIVADOS Y FERMENTOS LÁCTEOS,,311513,Elaboración de derivados y fermentos lácteos,1,AVENIDA,LIBERTAD,CALLE,MATAMOROS,CALLE,PARAS,AVENIDA,LIBERTAD,315,,,,,,BARRIO,PARAS,,,,67528,19,NUEVO LEÓN,038,Montemorelos,0001,Montemorelos,0322,009,,,,Fijo,25.19331303,-99.82206219,2014-12
86,7333933,ELABORACION DE EMPANADAS SIN NOMBRE,,311812,Panificación tradicional,1,CALLE,CERRO DE LOS REMEDIOS,CALLE,CERRO DEL VIGIA,CALLE,CERRO DEL OBISPADO,CALLE,CERRO DEL MERCADO,125,,,,0,,COLONIA,PROVILEON,,,,66050,19,NUEVO LEÓN,021,General Escobedo,0001,Ciudad General Escobedo,0698,020,8118168711,JESUS.MATANCILLAS@GMAIL.COM,,Fijo,25.78831281,-100.33798995,2019-11
87,7657284,MULTISERVICIOS E INSTALACIONES SIN NOMBRE,,238222,Instalaciones de sistemas centrales de aire acondicionado y calefacción,1,CALLE,PETROQUIMICA,CALLE,TRABAJO SOCIAL,CALLE,BIOLOGIA,CALLE,TRABAJO SOCIAL,2415,,,,,,COLONIA,MIGUEL HIDALGO FOMERREY 19,,,,67180,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,1461,026,,,,Fijo,25.66592689,-100.20722903,2019-11
88,2968228,"ELABORACION DE DULCES, CHICLES Y PRODUCTOS DE CONFITERIA QUE NO SEAN DE CHOCOLATE SIN NOMBRE",,311340,"Elaboración de dulces, chicles y productos de confitería que no sean de chocolate",1,PRIVADA,MIGUEL BARRAGAN,CALLE,JULIAN VILLAGRAN,CALLE,JOSE TRINIDAD VILLAGOMEZ,PRIVADA,FRANCISCO JAVIER ECHEVERRÍA,933,,,,0,,COLONIA,INDUSTRIAL,,,,64440,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,1224,001,,,,Fijo,25.69347985,-100.32091707,2014-12
89,9277319,MONYOR TRANPORTES,MONYOR TRANPORTES,237999,Otras construcciones de ingeniería civil,1,AVENIDA,FUNDADORES,CALLE,PASEO DE LA PRIMAVERA,CALLE,CAZADORES DE GALEANA,CALLE,PASEO DE LA PRIMAVERA,4001,,,PISO 10,1011,,COLONIA,DEL PASEO RESIDENCIAL,EDIFICIO COMERCIAL Y DE SERVIC,109 28 WORK SPACE FUNDADORES,,64920,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,2472,062,,,,Fijo,25.6271174,-100.30527724,2020-11
90,9290861,MONTEJES Y ESTRUCTURAS DELI,MONTEJES Y ESTRUCTURAS DELI SA DE CV,236111,Edificación de vivienda unifamiliar,6,CALLE,AGRICOLA,CALLE,RICARDO FLORES MAGON NTE.,CALLE,MODELO,AVENIDA,CRISTÓBAL COLÓN,3910,,,,,,COLONIA,AGRICOLA ACERO,,,,64590,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,2716,013,,,,Fijo,25.68102547,-100.27623783,2020-11
91,8261209,ELABORACION DE CHICHARRON DE PUERCO,,311910,Elaboración de botanas,1,CALLE,JUAN ALDAMA,CALLE,MIGUEL HIDALGO Y COSTILLA,CALLE,LERDO DE TEJADA,CALLE,ARISTA,1,A,,,0,,COLONIA,CENTRO TERCER SECTOR,,,,67900,19,NUEVO LEÓN,014,Doctor Arroyo,0001,Doctor Arroyo,0566,008,,,,Fijo,23.67122617,-100.17757061,2019-11
92,8667445,MONT-P,,238320,Trabajos de pintura y otros cubrimientos de paredes,1,AVENIDA,CUMBRES ELITE,CALLE,CUMBRES DE LA SIERRA,CALLE,VILLA EUROPEA,CALLE,HACIENDA DE LAS CUMBRES,119,19,,,,,COLONIA,CUMBRES ELITE SECT VILLAS,,,,64349,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,5208,009,25575562,MONT-P@HOTMAIL.COM,WWW.MONT-P.COM.MX,Fijo,25.74422991,-100.40291369,2019-11
93,8997754,ELABORACION DE CERVEZA OBELISCO,CERVECERIA OBELISCO S DE RL DE CV,312120,Elaboración de cerveza,11,CALLE,ALBAHACA,CALLE,PLUMBAGO,CALLE,SABILA,CALLE,PALO AZUL,205,,,,0,,COLONIA,MIRASOL 2 SECTOR,,,,64100,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,4303,053,,INFO@CCERVECERIAOBELISCO.COM.MX,WWW.CERVECERIAOBELISCO.COM.MX,Fijo,25.7697613,-100.38568059,2019-11
94,3047996,MOLDURAS SIN NOMBRE,,238312,"Trabajos de enyesado, empastado y tiroleado",1,CALLE,CALLE DE LA HUERTA,AVENIDA,AZTLAN,AVENIDA,LAS ROCAS,CALLE,BALANZA,18,,,,,,COLONIA,SAN BERNABE,,,,64100,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,3818,042,8116687877,,,Fijo,25.76117924,-100.37455575,2010-07
95,7679725,ELABORA UNIFORMES ESCOLARES,,315223,Confección en serie de uniformes,1,CALLE,LUIS M. FARIAS,CALLE,CIRCUNVALACION PTE,CALLE,BONIFACIO SALINAS L.,AVENIDA,PRINCIPAL,215,,,,,,COLONIA,NUEVO SAN MIGUEL,,,,67116,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,1349,021,,,,Fijo,25.69339946,-100.18947992,2019-11
96,6742016,MONSTEL,MONSTEL SA DE CV,238210,Instalaciones eléctricas en construcciones,51,CALLE,LA SENDA,AVENIDA,CENTRAL,CALLE,SAN SEBASTIAN,PRIVADA,PRIMAVERA,427,SN,,,,,COLONIA,LAS HUERTAS,,,,67190,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,239A,001,,,,Fijo,25.67913658,-100.19149768,2016-10
97,3045601,ELABORA CHORIZO SIN NOMBRE,,311613,"Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles",1,CALLE,IGNACIO LOPEZ RAYON,CALLE,MIGUEL HIDALGO,CALLE,JOSE MARIA MORELOS Y PAVON,CALLE,GUILLERMO PRIETO,,SN,,,,,COLONIA,CIUDAD GENERAL TERAN,,,,67400,19,NUEVO LEÓN,022,General Terán,0001,Ciudad General Terán,0290,003,8261276776,,,Fijo,25.259248,-99.67921701,2010-07
98,8689220,EL TEXANO,EL TEXANO INTERNACIONAL SA DE CV,311940,Elaboración de condimentos y aderezos,31,CALLE,DIONISIO DE HERRERA,CALLE,CALLE DEL SOL,CALLE,CALLE DE LAS ARTES,CALLE,CERRO DE LA TRINIDAD,0,SN,,,,,ZONA INDUSTRIAL,PUERTA DEL SOL,,,,66359,19,NUEVO LEÓN,048,Santa Catarina,0001,Ciudad Santa Catarina,1168,020,8121347979,,,Fijo,25.67882748,-100.47743023,2019-11
99,8666940,MOGAMEX,MOGAMEX CLEAR ENERGY COMPANY SA DE CV,238221,Instalaciones hidrosanitarias y de gas,6,AVENIDA,ABRAHAM LINCOLN,OTRO (ESPECIFIQUE),NINGUNO,CALLE,LAMBDA,PRIVADA,GAMMA,,SN,,,,,COLONIA,VILLA CUMBRES,,,,64116,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,2627,013,,,,Fijo,25.74731188,-100.38582381,2019-11
100,8844183,EL SEGURIDAD INDUSTRIAL,,315223,Confección en serie de uniformes,6,CALLE,CUATRO,CALLE,SEGUNDA,CALLE,PRIMERA,CALLE,CINCO,0,SN,,,0,,COLONIA,BALCONES DE SAN MIGUEL,,,,67114,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,1832,029,,,,Fijo,25.71932646,-100.18514449,2019-11
101,6861584,MONTAJES E INGENIERIAS SULTANA,MONTAJES E INGENIERIAS SULTANA SA DE CV,236211,"Edificación de naves y plantas industriales, excepto la supervisión",101,CALLE,REGINA,CALLE,TAXCO,AVENIDA,DON LUIS G. SADA,CALLE,TOLUCA,451,,,,0,,COLONIA,REGINA,,,,64290,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,0781,009,,,WWW.SULTANAMX.COM,Fijo,25.70791363,-100.3163727,2019-04
102,8498667,ELABORACIÓN DE CEREALES PARA EL DESAYUNO,,311230,Elaboración de cereales para el desayuno,6,AVENIDA,MUNDIAL,CALLE,INTERNACIONAL,PRIVADA,LOS ROBLES,OTRO (ESPECIFIQUE),NINGUNO,166,,,,,,FRACCIONAMIENTO,PRIIVADAS DEL PARQUE,,,,66633,19,NUEVO LEÓN,006,Apodaca,0001,Ciudad Apodaca,0259,050,,,,Fijo,25.74066858,-100.21988348,2019-11
103,9278799,MONTECARLES DESARROLLO,JESUS AYALA,237999,Otras construcciones de ingeniería civil,1,CARRETERA,CARRETERA NACIONAL,CALLE,LOMA DE LOS PINOS,PRIVADA,NINGUNO,CALLE,CANTIL GIGANTE,7821,,,PISO 6,,,COLONIA,ANTIGUA  ESTANZUELA,EDIFICIO COMERCIAL Y DE SERVIC,VALLE ALTO,607,64988,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,2932,003,,,,Fijo,25.59091738,-100.25994739,2020-11
104,3050344,ELABORACIÓN DE BOTANAS,,311910,Elaboración de botanas,6,CALLE,CELSO CEPEDA,CALLE,DECRETO PRESIDENCIAL,CALLE,EJERCITO NACIONAL,CALLE,1926,5101,,,,,,COLONIA,PLUTARCO ELIAS CALLES,,,,64108,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,3362,024,8115004813,CRISTINACOLIS@HOTMAIL.COM,,Fijo,25.748877,-100.38535518,2010-07
105,9331768,MONSTEL,MONSTEL,237212,Construcción de obras de urbanización,31,,LA SENDA,,,,,,,427,A,,,,,COLONIA,LOS LERMAS,,,,,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,1654,001,,,,Fijo,25.66631558,-100.17225973,2020-11
106,7703441,ELABORACIÓN DE BOTANAS,,311910,Elaboración de botanas,1,CALLE,LICENCIADO JULIO CAMELO,CALLE,GRACIANO SANCHEZ,CALLE,ENTRE RIOS,CALLE,HERMANOS SÁNCHEZ MADARIAGA,0,SN,,,0,,COLONIA,VALLE DE SANTA LUCIA (GRANJA SANITARIA),,,,64230,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,3381,036,,,,Fijo,25.74977057,-100.35986405,2019-11
107,8997577,MONTAJE EINGENIERIA SULTANA,MONTAJE E INGENIERIA SULTANA SA DE CV,238221,Instalaciones hidrosanitarias y de gas,1,CALLE,ARTICULO 123,CALLE,GENERAL JERONIMO TREVIÑO,CALLE,CARLOS SALAZAR,CALLE,GENERAL JERÓNIMO TREVIÑO,719,,,,,,COLONIA,CENTRO,,,,64000,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,146A,006,,,,Fijo,25.68438675,-100.33737634,2019-11
108,9310868,ELABORACION DE ADEREZOS,ELABORACION DE ADEREZOS,311940,Elaboración de condimentos y aderezos,1,CALLE,NUEVA JERSEY,CALLE,NUEVA AUSTRALIA,CALLE,NUEVA YORK,CALLE,NUEVA ESCOCIA,4351,B,,,,,COLONIA,INDUSTRIAL LINCOLN,,,,64310,19,NUEVO LEÓN,039,Monterrey,0001,Monterrey,4676,006,,,,Fijo,25.71737671,-100.3567762,2020-11
109,3010721,ELABORACION DE CHORIZO,,311613,"Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles",1,CALLE,JUAREZ,CALLE,ITURBIDE,CALLE,MORELOS,CALLE,ZARAGOZA,59,,,,0,,BARRIO,EL PASO,,,,65350,19,NUEVO LEÓN,051,Villaldama,0001,Ciudad de Villaldama,0288,013,,,,Fijo,26.49887131,-100.42161311,2010-07
110,6706189,MMEXC,MMEXC JONG SEOB YOON CHAN HO YU SA DE CV,236211,"Edificación de naves y plantas industriales, excepto la supervisión",11,CALLE,PABLO A DE LA GARZA,BOULEVARD,JULIAN TREVIÑO ELIZONDO,CALLE,1 DE MAYO,CALLE,SIN REFERENCIA,300,,,,1,,COLONIA,HUINALA,,,,,19,NUEVO LEÓN,026,Guadalupe,0001,Guadalupe,2883,045,,,WWW.MMEXC.COKR,Fijo,25.69620883,-100.15007091,2016-01
